"","country","prov","dataset.id","distance_m","within_distance_type","pair_id","site_role","origin","org.site","unique.id","river","latitude","longitude","st.yr","ed.yr","yr.ln","yr.num"
"1732","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",625.804563639103,"within_100m_to_1000m","IRL_051_MZB_LO_1183__IRL_051_MZB_LO_1184","j","second data call; new data","IR1184","IRL_051_MZB_LO_1184","FORTFERGUS",52.8539978,-8.9709671,2007,2022,16,5
"1733","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",602.115920448933,"within_100m_to_1000m","IRL_051_MZB_LO_1182__IRL_051_MZB_LO_1190","i","second data call; new data","IR1182","IRL_051_MZB_LO_1182","FERGUS",52.8551465,-8.9946818,2007,2022,16,5
"1734","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",602.115920448933,"within_100m_to_1000m","IRL_051_MZB_LO_1182__IRL_051_MZB_LO_1190","j","second data call; new data","IR1190","IRL_051_MZB_LO_1190","INCH (CLARE)",52.8497529,-8.9971688,2007,2022,16,5
"1735","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",138.704623330194,"within_100m_to_1000m","IRL_051_MZB_LO_1158__IRL_051_MZB_LO_1192","i","second data call; new data","IR1158","IRL_051_MZB_LO_1158","BROADFORD",52.7983081,-8.577639,2007,2022,16,5
"1736","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",138.704623330194,"within_100m_to_1000m","IRL_051_MZB_LO_1158__IRL_051_MZB_LO_1192","j","second data call; new data","IR1192","IRL_051_MZB_LO_1192","Kilbane Stream",52.7995454,-8.5770367,2007,2022,16,8
"1737","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",340.548702467717,"within_100m_to_1000m","IRL_051_MZB_LO_1186__IRL_051_MZB_LO_1208","i","second data call; new data","IR1186","IRL_051_MZB_LO_1186","GOURNA",52.7262585,-8.7687568,2007,2022,16,5
"1738","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",340.548702467717,"within_100m_to_1000m","IRL_051_MZB_LO_1186__IRL_051_MZB_LO_1208","j","second data call; new data","IR1208","IRL_051_MZB_LO_1208","OWENOGARNEY",52.7293855,-8.7695881,2007,2022,16,5
"1739","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",499.439580426429,"within_100m_to_1000m","IRL_051_MZB_LO_1174__IRL_051_MZB_LO_1212","i","second data call; new data","IR1174","IRL_051_MZB_LO_1174","CLOONDANAGH LOUGH STREAM",52.8858862,-8.7775505,2007,2022,16,6
"1740","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",499.439580426429,"within_100m_to_1000m","IRL_051_MZB_LO_1174__IRL_051_MZB_LO_1212","j","second data call; new data","IR1212","IRL_051_MZB_LO_1212","RINE",52.8839232,-8.7845096,2010,2022,13,5
"1741","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",763.88467232381,"within_100m_to_1000m","IRL_051_MZB_LO_1235__IRL_051_MZB_LO_1243","i","second data call; new data","IR1235","IRL_051_MZB_LO_1235","BEALANABRACK",53.5149616,-9.5601054,2009,2021,13,5
"1742","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",763.88467232381,"within_100m_to_1000m","IRL_051_MZB_LO_1235__IRL_051_MZB_LO_1243","j","second data call; new data","IR1243","IRL_051_MZB_LO_1243","FAILMORE",53.508444,-9.5648301,2009,2023,15,6
"1743","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",985.831754178902,"within_100m_to_1000m","IRL_051_MZB_LO_1241__IRL_051_MZB_LO_1264","i","second data call; new data","IR1241","IRL_051_MZB_LO_1241","DALGAN",53.7214555,-8.7867336,2009,2021,13,5
"1744","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",985.831754178902,"within_100m_to_1000m","IRL_051_MZB_LO_1241__IRL_051_MZB_LO_1264","j","second data call; new data","IR1264","IRL_051_MZB_LO_1264","TULLAGHAUN",53.7143353,-8.7770157,2009,2021,13,5
"1745","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",624.909046224594,"within_100m_to_1000m","IRL_051_MZB_LO_1267__IRL_051_MZB_LO_1271","i","second data call; new data","IR1267","IRL_051_MZB_LO_1267","GOWLABEG",53.3895194,-9.7804994,2009,2021,13,5
"1746","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",624.909046224594,"within_100m_to_1000m","IRL_051_MZB_LO_1267__IRL_051_MZB_LO_1271","j","second data call; new data","IR1271","IRL_051_MZB_LO_1271","OWENGOWLA",53.3948578,-9.7766678,2009,2021,13,7
"1747","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",721.772675153347,"within_100m_to_1000m","IRL_051_MZB_LO_1335__IRL_051_MZB_LO_1342","i","second data call; new data","IR1335","IRL_051_MZB_LO_1335","GLENCULLIN (WEST MAYO)",54.1823453,-9.7410047,2008,2023,16,6
"1748","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",721.772675153347,"within_100m_to_1000m","IRL_051_MZB_LO_1335__IRL_051_MZB_LO_1342","j","second data call; new data","IR1342","IRL_051_MZB_LO_1342","MUINGNAKEE",54.1779544,-9.7323693,2011,2023,13,5
"1749","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",901.213329719805,"within_100m_to_1000m","IRL_051_MZB_LO_1349__IRL_051_MZB_LO_1350","i","second data call; new data","IR1349","IRL_051_MZB_LO_1349","OWENMORE (MAYO)",54.1423233,-9.7404342,2008,2020,13,5
"1750","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",901.213329719805,"within_100m_to_1000m","IRL_051_MZB_LO_1349__IRL_051_MZB_LO_1350","j","second data call; new data","IR1350","IRL_051_MZB_LO_1350","OWENMORE (MAYO)",54.1404202,-9.7543174,2008,2020,13,5
"1751","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",238.569062698071,"within_100m_to_1000m","IRL_051_MZB_LO_1343__IRL_051_MZB_LO_1353","i","second data call; new data","IR1343","IRL_051_MZB_LO_1343","OWENDUFF (BLACKSOD)",54.0026198,-9.7291432,2008,2020,13,5
"1752","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",238.569062698071,"within_100m_to_1000m","IRL_051_MZB_LO_1343__IRL_051_MZB_LO_1353","j","second data call; new data","IR1353","IRL_051_MZB_LO_1353","SRAHDUGGAN STREAM",54.000574,-9.7276965,2008,2020,13,5
"1753","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",123.587705576977,"within_100m_to_1000m","IRL_051_MZB_LO_1345__IRL_051_MZB_LO_1354","i","second data call; new data","IR1345","IRL_051_MZB_LO_1345","OWENDUFF (BLACKSOD)",54.063843,-9.7821649,2008,2020,13,5
"1754","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",123.587705576977,"within_100m_to_1000m","IRL_051_MZB_LO_1345__IRL_051_MZB_LO_1354","j","second data call; new data","IR1354","IRL_051_MZB_LO_1354","TARSAGHAUNMORE",54.0649595,-9.782619,2008,2020,13,5
"1755","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",224.184373879851,"within_100m_to_1000m","IRL_051_MZB_LO_1371__IRL_051_MZB_LO_1389","i","second data call; new data","IR1371","IRL_051_MZB_LO_1371","CLOONAGHMORE",54.1762166,-9.3117474,2007,2022,16,6
"1756","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",224.184373879851,"within_100m_to_1000m","IRL_051_MZB_LO_1371__IRL_051_MZB_LO_1389","j","second data call; new data","IR1389","IRL_051_MZB_LO_1389","DUVOWEN",54.1762632,-9.3152958,2007,2022,16,6
"1757","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",429.820844246556,"within_100m_to_1000m","IRL_051_MZB_LO_1363__IRL_051_MZB_LO_1396","i","second data call; new data","IR1363","IRL_051_MZB_LO_1363","BRUSNA (NORTH MAYO)",54.1153546,-9.0909708,2007,2022,16,5
"1758","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",429.820844246556,"within_100m_to_1000m","IRL_051_MZB_LO_1363__IRL_051_MZB_LO_1396","j","second data call; new data","IR1396","IRL_051_MZB_LO_1396","GLENREE",54.117669,-9.0854336,2007,2022,16,6
"1759","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",694.261213316413,"within_100m_to_1000m","IRL_051_MZB_LO_1422__IRL_051_MZB_LO_1423","i","second data call; new data","IR1422","IRL_051_MZB_LO_1422","MOY",53.9804864,-9.1158749,2007,2022,16,6
"1760","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",694.261213316413,"within_100m_to_1000m","IRL_051_MZB_LO_1422__IRL_051_MZB_LO_1423","j","second data call; new data","IR1423","IRL_051_MZB_LO_1423","MOY",53.986619,-9.1124863,2007,2022,16,6
"1761","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",182.863140026601,"within_100m_to_1000m","IRL_051_MZB_LO_1376__IRL_051_MZB_LO_1424","i","second data call; new data","IR1376","IRL_051_MZB_LO_1376","CARROWKERIBLY LOUGH STREAM",54.0382299,-9.1233111,2007,2022,16,5
"1762","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",182.863140026601,"within_100m_to_1000m","IRL_051_MZB_LO_1376__IRL_051_MZB_LO_1424","j","second data call; new data","IR1424","IRL_051_MZB_LO_1424","MOY",54.0369549,-9.125218,2007,2022,16,5
"1763","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",757.375996990785,"within_100m_to_1000m","IRL_051_MZB_LO_1417__IRL_051_MZB_LO_1427","i","second data call; new data","IR1417","IRL_051_MZB_LO_1417","MOY",53.9870399,-8.9086631,2007,2022,16,5
"1764","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",757.375996990785,"within_100m_to_1000m","IRL_051_MZB_LO_1417__IRL_051_MZB_LO_1427","j","second data call; new data","IR1427","IRL_051_MZB_LO_1427","MULLAGHANOE",53.9896652,-8.8975863,2010,2022,13,5
"1765","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",400.199283734661,"within_100m_to_1000m","IRL_051_MZB_LO_1414__IRL_051_MZB_LO_1428","i","second data call; new data","IR1414","IRL_051_MZB_LO_1414","MOY",54.0977344,-8.7744547,2007,2022,16,6
"1766","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",400.199283734661,"within_100m_to_1000m","IRL_051_MZB_LO_1414__IRL_051_MZB_LO_1428","j","second data call; new data","IR1428","IRL_051_MZB_LO_1428","MAD",54.1013815,-8.7756781,2007,2022,16,6
"1767","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",889.76026616613,"within_100m_to_1000m","IRL_051_MZB_LO_1408__IRL_051_MZB_LO_1430","i","second data call; new data","IR1408","IRL_051_MZB_LO_1408","LOUGHANABOLL",54.1034868,-8.856883,2010,2022,13,5
"1768","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",889.76026616613,"within_100m_to_1000m","IRL_051_MZB_LO_1408__IRL_051_MZB_LO_1430","j","second data call; new data","IR1430","IRL_051_MZB_LO_1430","OWENAHER",54.0996154,-8.8693072,2010,2022,13,5
"1769","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",340.696686909971,"within_100m_to_1000m","IRL_051_MZB_LO_1420__IRL_051_MZB_LO_1437","i","second data call; new data","IR1420","IRL_051_MZB_LO_1420","MOY",53.9381997,-9.1022428,2007,2022,16,5
"1770","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",340.696686909971,"within_100m_to_1000m","IRL_051_MZB_LO_1420__IRL_051_MZB_LO_1437","j","second data call; new data","IR1437","IRL_051_MZB_LO_1437","OUGHTAGH",53.9354088,-9.1047733,2007,2022,16,6
"1771","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",889.912364627496,"within_100m_to_1000m","IRL_051_MZB_LO_1427__IRL_051_MZB_LO_1445","i","second data call; new data","IR1427","IRL_051_MZB_LO_1427","MULLAGHANOE",53.9896652,-8.8975863,2010,2022,13,5
"1772","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",889.912364627496,"within_100m_to_1000m","IRL_051_MZB_LO_1427__IRL_051_MZB_LO_1445","j","second data call; new data","IR1445","IRL_051_MZB_LO_1445","SONNAGH (MOY)",53.982065,-8.8920664,2007,2022,16,6
"1773","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",316.946843801731,"within_100m_to_1000m","IRL_051_MZB_LO_1401__IRL_051_MZB_LO_1451","i","second data call; new data","IR1401","IRL_051_MZB_LO_1401","GWEESTION",53.9098897,-9.0216088,2007,2022,16,5
"1774","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",316.946843801731,"within_100m_to_1000m","IRL_051_MZB_LO_1401__IRL_051_MZB_LO_1451","j","second data call; new data","IR1451","IRL_051_MZB_LO_1451","TRIMOGE",53.9125052,-9.0193175,2007,2022,16,5
"1775","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",922.670435615224,"within_100m_to_1000m","IRL_051_MZB_LO_1452__IRL_051_MZB_LO_1454","i","second data call; new data","IR1452","IRL_051_MZB_LO_1452","TUBBERCURRY",54.0521458,-8.7470511,2007,2019,13,7
"1776","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",922.670435615224,"within_100m_to_1000m","IRL_051_MZB_LO_1452__IRL_051_MZB_LO_1454","j","second data call; new data","IR1454","IRL_051_MZB_LO_1454","TUBBERCURRY STREAM",54.0550485,-8.7333454,2007,2019,13,8
"1777","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",408.192056281664,"within_100m_to_1000m","IRL_051_MZB_LO_1476__IRL_051_MZB_LO_1477","i","second data call; new data","IR1476","IRL_051_MZB_LO_1476","DUNNEILL",54.2548923,-8.8623037,2009,2021,13,5
"1778","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",408.192056281664,"within_100m_to_1000m","IRL_051_MZB_LO_1476__IRL_051_MZB_LO_1477","j","second data call; new data","IR1477","IRL_051_MZB_LO_1477","DOONBEAKIN",54.2511794,-8.8609977,2009,2021,13,5
"1779","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",667.661116408619,"within_100m_to_1000m","IRL_051_MZB_LO_1470__IRL_051_MZB_LO_1497","i","second data call; new data","IR1470","IRL_051_MZB_LO_1470","CLOONEEN (SLIGO)",54.0668874,-8.5369543,2009,2021,13,5
"1780","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",667.661116408619,"within_100m_to_1000m","IRL_051_MZB_LO_1470__IRL_051_MZB_LO_1497","j","second data call; new data","IR1497","IRL_051_MZB_LO_1497","OWENMORE (SLIGO)",54.0697425,-8.5275939,2009,2021,13,5
"1781","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",661.289665256862,"within_100m_to_1000m","IRL_051_MZB_LO_1491__IRL_051_MZB_LO_1500","i","second data call; new data","IR1491","IRL_051_MZB_LO_1491","KILLORAN LOUGH STREAM",54.1507656,-8.556497,2009,2021,13,5
"1782","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",661.289665256862,"within_100m_to_1000m","IRL_051_MZB_LO_1491__IRL_051_MZB_LO_1500","j","second data call; new data","IR1500","IRL_051_MZB_LO_1500","OWENMORE (SLIGO)",54.1513325,-8.5460782,2009,2021,13,5
"1783","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",482.440387875032,"within_100m_to_1000m","IRL_051_MZB_LO_1472__IRL_051_MZB_LO_1506","i","second data call; new data","IR1472","IRL_051_MZB_LO_1472","DOUGLAS (SLIGO)",54.1327768,-8.3930134,2009,2021,13,5
"1784","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",482.440387875032,"within_100m_to_1000m","IRL_051_MZB_LO_1472__IRL_051_MZB_LO_1506","j","second data call; new data","IR1506","IRL_051_MZB_LO_1506","UNSHIN",54.1297154,-8.3985852,2009,2021,13,5
"1785","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",283.025147454624,"within_100m_to_1000m","IRL_051_MZB_LO_1502__IRL_051_MZB_LO_1509","i","second data call; new data","IR1502","IRL_051_MZB_LO_1502","OWENMORE (SLIGO)",54.1879548,-8.4838325,2009,2023,15,6
"1786","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",283.025147454624,"within_100m_to_1000m","IRL_051_MZB_LO_1502__IRL_051_MZB_LO_1509","j","second data call; new data","IR1509","IRL_051_MZB_LO_1509","UNSHIN",54.1900853,-8.4812071,2009,2020,12,6
"1787","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",346.397674812557,"within_100m_to_1000m","IRL_051_MZB_LO_1526__IRL_051_MZB_LO_1527","i","second data call; new data","IR1526","IRL_051_MZB_LO_1526","ANNALEE",54.0380309,-7.3851558,2010,2022,13,5
"1788","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",346.397674812557,"within_100m_to_1000m","IRL_051_MZB_LO_1526__IRL_051_MZB_LO_1527","j","second data call; new data","IR1527","IRL_051_MZB_LO_1527","ANNALEE",54.041152,-7.3864859,2010,2023,14,6
"1789","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",152.519127757828,"within_100m_to_1000m","IRL_051_MZB_LO_1526__IRL_051_MZB_LO_1544","i","second data call; new data","IR1526","IRL_051_MZB_LO_1526","ANNALEE",54.0380309,-7.3851558,2010,2022,13,5
"1790","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",152.519127757828,"within_100m_to_1000m","IRL_051_MZB_LO_1526__IRL_051_MZB_LO_1544","j","second data call; new data","IR1544","IRL_051_MZB_LO_1544","CAVAN",54.0385563,-7.3873912,2007,2022,16,6
"1791","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",285.256120739278,"within_100m_to_1000m","IRL_051_MZB_LO_1527__IRL_051_MZB_LO_1544","i","second data call; new data","IR1527","IRL_051_MZB_LO_1527","ANNALEE",54.041152,-7.3864859,2010,2023,14,6
"1792","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",285.256120739278,"within_100m_to_1000m","IRL_051_MZB_LO_1527__IRL_051_MZB_LO_1544","j","second data call; new data","IR1544","IRL_051_MZB_LO_1544","CAVAN",54.0385563,-7.3873912,2007,2022,16,6
"1793","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",795.691168050388,"within_100m_to_1000m","IRL_051_MZB_LO_1536__IRL_051_MZB_LO_1562","i","second data call; new data","IR1536","IRL_051_MZB_LO_1536","BLACKWATER (NEWTOWNGORE)",54.1021165,-7.75038,2007,2019,13,5
"1794","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",795.691168050388,"within_100m_to_1000m","IRL_051_MZB_LO_1536__IRL_051_MZB_LO_1562","j","second data call; new data","IR1562","IRL_051_MZB_LO_1562","DERRADDA STREAM",54.1015144,-7.762914,2007,2019,13,5
"1795","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",513.337133378855,"within_100m_to_1000m","IRL_051_MZB_LO_1522__IRL_051_MZB_LO_1580","i","second data call; new data","IR1522","IRL_051_MZB_LO_1522","ANNALEE",54.0503864,-7.1854775,2007,2022,16,6
"1796","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",513.337133378855,"within_100m_to_1000m","IRL_051_MZB_LO_1522__IRL_051_MZB_LO_1580","j","second data call; new data","IR1580","IRL_051_MZB_LO_1580","LARAGH",54.0475689,-7.1920151,2007,2022,16,6
"1797","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",487.901858212258,"within_100m_to_1000m","IRL_051_MZB_LO_1548__IRL_051_MZB_LO_1582","i","second data call; new data","IR1548","IRL_051_MZB_LO_1548","CULLIES",54.0173498,-7.5885596,2007,2022,16,5
"1798","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",487.901858212258,"within_100m_to_1000m","IRL_051_MZB_LO_1548__IRL_051_MZB_LO_1582","j","second data call; new data","IR1582","IRL_051_MZB_LO_1582","LAHEEN STREAM",54.0179295,-7.5961927,2007,2019,13,5
"1799","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",924.100102493853,"within_100m_to_1000m","IRL_051_MZB_LO_1584__IRL_051_MZB_LO_1589","i","second data call; new data","IR1584","IRL_051_MZB_LO_1584","MAGHERARNEY",54.214262,-7.1129659,2007,2022,16,5
"1800","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",924.100102493853,"within_100m_to_1000m","IRL_051_MZB_LO_1584__IRL_051_MZB_LO_1589","j","second data call; new data","IR1589","IRL_051_MZB_LO_1589","MAGHERY",54.2168327,-7.1269372,2007,2022,16,5
"1801","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",472.072161623448,"within_100m_to_1000m","IRL_051_MZB_LO_1555__IRL_051_MZB_LO_1592","i","second data call; new data","IR1555","IRL_051_MZB_LO_1555","DROMORE",54.1289112,-6.9039382,2007,2022,16,6
"1802","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",472.072161623448,"within_100m_to_1000m","IRL_051_MZB_LO_1555__IRL_051_MZB_LO_1592","j","second data call; new data","IR1592","IRL_051_MZB_LO_1592","Major Lough Stream",54.1254767,-6.8992972,2010,2022,13,5
"1803","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",655.744547282401,"within_100m_to_1000m","IRL_051_MZB_LO_1605__IRL_051_MZB_LO_1606","i","second data call; new data","IR1605","IRL_051_MZB_LO_1605","BALLAGHDOO",54.6621554,-8.5715962,2008,2022,15,6
"1804","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",655.744547282401,"within_100m_to_1000m","IRL_051_MZB_LO_1605__IRL_051_MZB_LO_1606","j","second data call; new data","IR1606","IRL_051_MZB_LO_1606","BALLAGHDOO",54.6581077,-8.5794371,2008,2022,15,5
"1805","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",989.49562554318,"within_100m_to_1000m","IRL_051_MZB_LO_1622__IRL_051_MZB_LO_1623","i","second data call; new data","IR1622","IRL_051_MZB_LO_1622","GLENADDRAGH",54.6306296,-8.5775223,2008,2022,15,5
"1806","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",989.49562554318,"within_100m_to_1000m","IRL_051_MZB_LO_1622__IRL_051_MZB_LO_1623","j","second data call; new data","IR1623","IRL_051_MZB_LO_1623","GLENADDRAGH",54.6315493,-8.5932746,2008,2022,15,6
"1807","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",475.926783895258,"within_100m_to_1000m","IRL_051_MZB_LO_1608__IRL_051_MZB_LO_1624","i","second data call; new data","IR1608","IRL_051_MZB_LO_1608","BALLAGHDOO",54.6324125,-8.5932371,2008,2022,15,6
"1808","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",475.926783895258,"within_100m_to_1000m","IRL_051_MZB_LO_1608__IRL_051_MZB_LO_1624","j","second data call; new data","IR1624","IRL_051_MZB_LO_1624","GLENADDRAGH",54.6291883,-8.5984427,2010,2022,13,5
"1809","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",411.13711774767,"within_100m_to_1000m","IRL_051_MZB_LO_1623__IRL_051_MZB_LO_1624","i","second data call; new data","IR1623","IRL_051_MZB_LO_1623","GLENADDRAGH",54.6315493,-8.5932746,2008,2022,15,6
"1810","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",411.13711774767,"within_100m_to_1000m","IRL_051_MZB_LO_1623__IRL_051_MZB_LO_1624","j","second data call; new data","IR1624","IRL_051_MZB_LO_1624","GLENADDRAGH",54.6291883,-8.5984427,2010,2022,13,5
"1811","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",681.620987579604,"within_100m_to_1000m","IRL_051_MZB_LO_1620__IRL_051_MZB_LO_1630","i","second data call; new data","IR1620","IRL_051_MZB_LO_1620","GLEN (CARRICK)",54.654944,-8.6359767,2008,2021,14,5
"1812","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",681.620987579604,"within_100m_to_1000m","IRL_051_MZB_LO_1620__IRL_051_MZB_LO_1630","j","second data call; new data","IR1630","IRL_051_MZB_LO_1630","OWENWEE (CARRICK)",54.6502425,-8.6432783,2008,2022,15,6
"1813","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",502.787370648379,"within_100m_to_1000m","IRL_051_MZB_LO_1632__IRL_051_MZB_LO_1633","i","second data call; new data","IR1632","IRL_051_MZB_LO_1632","ROECHROW",54.6949255,-8.4077203,2008,2022,15,6
"1814","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",502.787370648379,"within_100m_to_1000m","IRL_051_MZB_LO_1632__IRL_051_MZB_LO_1633","j","second data call; new data","IR1633","IRL_051_MZB_LO_1633","STRAGAR",54.6927956,-8.400552,2010,2022,13,5
"1815","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",944.884284025097,"within_100m_to_1000m","IRL_051_MZB_LO_1616__IRL_051_MZB_LO_1634","i","second data call; new data","IR1616","IRL_051_MZB_LO_1616","CUNLIN LOUGH STREAM",54.6543707,-8.428683,2008,2021,14,5
"1816","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",944.884284025097,"within_100m_to_1000m","IRL_051_MZB_LO_1616__IRL_051_MZB_LO_1634","j","second data call; new data","IR1634","IRL_051_MZB_LO_1634","STRAGAR",54.6618836,-8.420878,2008,2021,14,5
"1817","Ireland","Hugh B. Feeley","IRL_051_MZB_LO",590.90817059484,"within_100m_to_1000m","IRL_051_MZB_LO_1616__IRL_051_MZB_LO_1635","i","second data call; new data","IR1616","IRL_051_MZB_LO_1616","CUNLIN LOUGH STREAM",54.6543707,-8.428683,2008,2021,14,5
